nom,pays,favorite,titre,bons_points,mauvais_points,note,type_etablissement,lieu,note_etablissement
Joan,Francia,0,"Génial, je reviendrai !","Le confort et la propreté de la chambre, le personnel est au petit soins","Rien, tout est parfait",10,Hotel,París," 8,7 "
Olivier,Francia,0,Design design !,"Hôtel ultra moderne : design avant-gardiste, commandes de la chambre via un IPad,, on se croirait un peu dans une sorte de mini cabine spatiale. C’est... particulier ! Propreté irréprochable et personnel accueillant malgré la période de Covid.",None,"9,0",Hotel,París," 8,7 "
Aurore,Francia,0,Expérience parfaite !,"La chambre, son confort et propreté était exemplaire. Supers adaptations spéciales covid avec la possibilité de récupérer son petit déjeuner pré commande au bar. 
Accueil au top, avec le sourire à n’importe quelle heure! Bâtiment super bien localisé et sécurisé.",None,10,Hotel,París," 8,7 "
Monica,Francia,0,Fantástico,"Tout 
L’ accueil le design des chambres etc",None,"9,0",Hotel,París," 8,7 "
Myriam,Francia,0,escale a paris avant de prendre le tgv,"personnel acceuillant, chambres tres fonctionnelles, arrivee tardive possible, self check-in, proprete, emplacement au pied de la gare",None,10,Hotel,París," 8,7 "
Gary,Francia,0,on a une impression de vivre 'l'hôtel' repensé et proposé en une nouvelle formule,"adaptation sérieuse et rapide aux mesures sanitaires en vigueur ;
pilotage domotique par tablette ;
offre et choix de Films VOD inclus",Films VOD sont en anglais...,"9,0",Hotel,París," 8,7 "
Sabine,Nueva Caledonia,0,Hôtel qui a très bien répondu à nos attentes.,chambre spacieuse avec une belle vue. Literie très confortable et une propreté irréprochable. le personnel accueillant et serviable. très bon séjour.,il manque cependant un service de thé/café à l'intérieur de la chambre.,"9,0",Hotel,París," 8,7 "
Sylvie,Francia,0,Excepcional,"Super déco très moderne.
Chambre confortable avec toutes les options technologiques.",None,10,Hotel,París," 8,7 "
Ahmed,Francia,0,Excepcional,Super,Très bien,10,Hotel,París," 8,7 "
Isabelle,Francia,0,Hôtel d'inspiration high tech confortable et très bien situé,"Le côté high tech, le confort de la douche, la literie de qualité, la facilité de l'enregistrement et du départ, proximité de la gare de Lyon, qualité de l'accueil du personnel disponible et souriant",le déjeuner un peu succint mais compte tenu des circonstances cela est compréhensible,"8,0",Hotel,París," 8,7 "
Raphaelle,Francia,0,Syper,Moderne propre,Petit dej,10,Hotel,París," 8,7 "
Ramzi,Francia,0,Excellent,Le confort de la chambre et l’accueil du personnel sur place,None,10,Hotel,París," 8,7 "
Micheline,Francia,0,Fantástico,"Malgré le confinement, il y a des paniers repas pour le soir très bon ainsi que le petit-déjeuner, copieux.",Tout était parfait.,"9,0",Hotel,París," 8,7 "
Médi,Francia,0,Excellent rapport qualité-prix,Excellent rapport qualité-prix,Ras,10,Hotel,París," 8,7 "
Dounia,Francia,0,Fantástico,Le jeu de lumière,Le seul bémol se sont les fenêtres qui ne s'ouvre même pas un peu. Même à l'hôpital es en prison les fenêtres s'ouvre au moin un peut.,"9,0",Hotel,París," 8,7 "
Pascal,Marruecos,0,idéal pour passé un moment de détente accueillis par une équipe jeune et professionnelle.,"Le concept général s'appuie sur la perception des couleurs , de la lumière et de grand espace . 
Le décorum s'inspire des codes des ""beaux Arts"", un pur plaisir pour les yeux...",Qu'il faille donner un grand coup d’épaule pour ouvrir la porte de ma chambre,"8,0",Hotel,París," 8,7 "
Alexandros,Grecia,0,excellent stAY I would choose it again,"le système qui gère tout les lumières , les rideaux et la télé avec un iPad c'est géniale",None,10,Hotel,París," 8,7 "
Gérard,Nueva Caledonia,0,nuit très réparatrice!,J'ai très bien dormi car la literie est exceptionnellement bonne.,None,"8,0",Hotel,París," 8,7 "
David,Suiza,0,Génial,Tout était magnifique.,None,"9,0",Hotel,París," 8,7 "
Hakim,Francia,0,Excepcional,Tout,Rien,10,Hotel,París," 8,7 "
Marie,Francia,0,Excepcional,Tout . Excellent choix.,None,10,Hotel,París," 8,7 "
Jean-yves,Francia,0,Presque parfait!,"Tout le reste, notamment le concept très moderne","Quelques tâches au sol vers le bureau, qui après vérification, étaient ""nettoyables"". Probablement les traces d'un petit dej précédent...","9,0",Hotel,París," 8,7 "
Marie-claude,Francia,0,Excepcional,"Le personnel était parfait, professionnel, efficace et très sympathique. 
J'ai choisi cet hôtel pour son emplacement près de la gare de Lyon à Paris mais je n'ai pas été déçue. La chambre est très confortable, le petit déjeuner très bien de même que le plateau repas du restaurant ( servi en chambre, confinement oblige )",None,10,Hotel,París," 8,7 "
Murielle,Francia,0,Très bien à tout point de vue,"Très bon accueil, la propreté des chambres, le coté connecté de la chambre parfait et la,situation par rapport à la Gare de Lyon excellent 
En plein COVID19 tout était parfait.",Rien,"9,0",Hotel,París," 8,7 "
Junejbo,Francia,0,Séjour court mais très bien,"Surprenant la chambre connectée et contrôlable avec un iPad 👍
L'accueil au top malgré les circonstances de la situation sanitaire actuelle. Merci au personnel sur place 👏",None,10,Hotel,París," 8,7 "
Romane,Francia,0,Muy bien,"L’accueil, et lit super confortable","Dommage, que tout les films de la tablette soit en anglais","8,0",Hotel,París," 8,7 "
Johanna,Francia,0,"Super hôtel, tendance et good vibe :)","Après près de 48h de trajet depuis l’Australie j’ai été plus que ravie de découvrir l’hôtel et ma chambre. Je ne connaissais pas du tout cette chaîne et m’attendait un peu à trouver une sorte d’équivalent d’un Ibis Hôtel. Finalement c’est bien mieux et pour quasi le même prix. Personnel accueillant, chambre ultra confort avec le petite tablette tactile pour tout contrôler, de la télé aux lumières d’ambiance dans la chambre (oui on peut prendre une douche dans une ambiance presque boîte de nuit ahah). Bref, j’y ai passé une nuit c’était top ! Je conseille fortement :)","Rien à dire. Période de confinement oblige, le restaurant était fermé mais l’hôtel proposait quand même des petites alternatives pour se restaurer. Peut-être offrir quelques petits snacks dans la chambre à l’arrivée ? Mais c’est vraiment histoire de pinailler..",10,Hotel,París," 8,7 "
Johanna,Francia,0,"Super hôtel, tendance et good vibe :)","Après près de 48h de trajet depuis l’Australie j’ai été plus que ravie de découvrir l’hôtel et ma chambre. Je ne connaissais pas du tout cette chaîne et m’attendait un peu à trouver une sorte d’équivalent d’un Ibis Hôtel. Finalement c’est bien mieux et pour quasi le même prix. Personnel accueillant, chambre ultra confort avec le petite tablette tactile pour tout contrôler, de la télé aux lumières d’ambiance dans la chambre (oui on peut prendre une douche dans une ambiance presque boîte de nuit ahah). Bref, j’y ai passé une nuit c’était top ! Je conseille fortement :)","Rien à dire. Période de confinement oblige, le restaurant était fermé mais l’hôtel proposait quand même des petites alternatives pour se restaurer. Peut-être offrir quelques petits snacks dans la chambre à l’arrivée ? Mais c’est vraiment histoire de pinailler..",10,Hotel,París," 8,7 "
Metamoh,Francia,0,Excepcional,"Personnel très agréable et à l'écoute, merci",None,10,Hotel,París," 8,7 "
Sophie,Francia,0,Muy bien,le concept est sympathique et nous étions en période de confinement avant de prendre un train pour rentrer de voyage,les fenêtres qu'on ne peut pas ouvrir,"8,0",Hotel,París," 8,7 "
Laetitia,Francia,0,Confort très bon rapport qualité prix,"Literie très confortable et propre 
Accès à plusieurs films et chaînes tv 
Nous avons passé une nuit pendant le confinement car nous étions en transit. Nous avons pu commander à manger au restaurant de l’hôtel ainsi qu’un petit déjeuner, les deux étaient très bons et le petit dej copieux. Personnel sympathique. 
Accès rapide à la Gare de Lyon","Rien, chambre petite mais pas dérangeant si c’est pour passer peu de nuits","8,0",Hotel,París," 8,7 "
Karima,Francia,0,Tres satisfait de notre séjour,"Chambre spacieuse, très confortable . Accueil sympa. Petit-déjeuner copieux. A deux pas de la gare de lyon .",Un petit souci du au réglage de la clim .,"8,0",Hotel,París," 8,7 "
Annie,Francia,0,Fantástico,Le gentillesse du personnel,Rien,"9,0",Hotel,París," 8,7 "
Chantal,Guadalupe,0,Très pratique pour une nuit en transit,"Le lit, la douche,la déco. ..",Pas de bouilloire ni de machine à café,10,Hotel,París," 8,7 "
Melkan,Líbano,0,Fantástico,"Une super équipe, attentionnée et hyper friendly, parfaite escale en ces temps de crise sanitaire.
L'hotel est top aussi bien le confort que le design, mais c'est surtout le staff qui fait la différence, encore merci !",None,"9,0",Hotel,París," 8,7 "
Céline,Francia,0,Parfaite étape à Paris,"Parachutés à Paris au cours d'un périple de retour de vacances compliqué, l'hôtel nous a offert tout ce dont nous avions besoin : une bulle de bien-être avec douche chaude, une literie moelleuse, des films à la demande, et une carte de restaurant, certes réduite, mais efficace et délicieuse. Nous sommes repartis en pleine forme pour la suite du périple !!
Merci à l'accueil du personnel !",Problème de diffusion dans le streaming des films à la demande.,"9,0",Hotel,París," 8,7 "
Fatouma,Francia,0,Excepcional,"Hôtel très originale, chambre hyper jolie et lit d'une qualité incroyable.",Étant en confinement obligé de prendre à boire et à manger uniquement à l'hotel.,10,Hotel,París," 8,7 "
Jade,Francia,0,Une belle surprise !,"-la décoration de la chambre très moderne 
-le grand lit très confortable
-la tablette pour contrôler la lumière, les volets et la tv 
-les plats du restaurant pas chers très bons et copieux 
-grande douche 
-la réception très accueillante","-le prix du petit déjeuner est élevé et pas assez copieux, pour le prix il manque du salé",10,Hotel,París," 8,7 "
Benjamin,Francia,0,EXCELLENT,"Concept moderne, high tech, déco noir et blanc efficace et bien pensé. 
Staff au petit soin malgré le confinement.","Film en Anglais,
Pas possible d ouvrir les fenêtres de la chambre","9,0",Hotel,París," 8,7 "
Annie,Francia,0,Spécial confinement,"Excellent point de chute dans cette période - mesures Barrières, possibilité d’attendre dans la chambre après 11h jusqu’au départ de son train, repas en chambre et très peu de contacts",None,"9,0",Hotel,París," 8,7 "
Moreau,Francia,0,Exceptionnel,"Le lit très confortable une deco exceptionnelle, du personnel aux petits soins et très sympa",Rien. Tout super,10,Hotel,París," 8,7 "
Daniel,Panamá,0,rapatriement,COVID 19 tout difficile,tout ok,"9,0",Hotel,París," 8,7 "
Monique,Francia,0,Fantástico,"Un super accueil, la gentillesse du personnel en cette periode difficile. Un grand merci.",None,"9,0",Hotel,París," 8,7 "
Catherine,Francia,0,"Idéal pour une escale entre un train et un avion, sans aucun doute... ou pour un week end parisien!","Chambre moderne magnifique et calme, proche de la gare de Lyon. Petit déjeuner top et personnel très éfficace!",Dommage de ne pas avoir pu profiter des magnifiques espaces communs pour boire un verre avant de se coucher... mais le coronavirus est le seul responsable! On reviendra avec plaisir!,"9,0",Hotel,París," 8,7 "
Claude,Francia,0,Fantástico,"L'accueil du personnel et leur disponibilité.
La situation pour la gare de Lyon","Pas de petites affaires de toilette (brosse à dents, peigne ...) à disposition . 
Un peu trop de technologie, pas toujours évident à manipuler).","9,0",Hotel,París," 8,7 "
Raymond,Francia,0,"Pratique, joli, plein de gadgets","Pratique: hôtel bien placé pour prendre u train à la Gare de Lyon. Un cadre joli, très design, plein de gadgets. Le personnel est gentil et disponible.",Le rapport qualité prix,"8,0",Hotel,París," 8,7 "
Philippe,Francia,0,Fantástico,une literie au top ! et le service adapté en cette période de confinement.,None,"9,0",Hotel,París," 8,7 "
F’orence,Suiza,0,"Hôtel très convivial, déco super sympa, chambre très fonctionnelle et hyper connectée !","Le lieu est très agréable, beaucoup d'espaces commun, salon, coin pour consulter un ordinateur, restaurant....
La déco est très sympa et le personnel attentionné. La chambre est certes petite mais très bien conçue, donc si on utilise les espaces communs on a tout ce qu'il faut.",Rien à redire.,"9,0",Hotel,París," 8,7 "
Jean-louis,España,0,Très agréable séjour,"Personnel sympa, chambre au calme",La télécommande télé non réactive,"9,0",Hotel,París," 8,7 "
Diane,Francia,0,Muy bien,"Le design, confort literie, gentillesse du personnel",Le système pour choix des films ou lumière,"8,0",Hotel,París," 8,7 "
Courroye,Francia,0,"Bien plus, confort et proximité de la gare, sans nuisance sonore","Un concept super, un cadre moderne plus, tout est pensé jeune et confort du corps et des yeux . Le personnel lui même est dans le moule de l'ensemble, cool mais professionnel et sympa . On se sent bercer par la facilité et le calme . Couleur et technique au top","Rien tout est en place, mieux serait difficile . Les plats du restaurant sont délicieux. La chambre est sous commande tablette pour tout , un régal de facilité .",10,Hotel,París," 8,7 "
Robert,Francia,0,Fantástico,Professionnalisme du personnel et amabilité. Propreté des lieux,None,"9,0",Hotel,París," 8,7 "
Martine,Francia,0,"Ultra branché, moderne, lumineux et très proche de la gare de Lyon","1 nuit en période de confinement suite au rapatriement de l'étranger et donc avant de prendre un TGV.
Arrivée tardive le soir, panier pour le petit déjeuner le lendemain, tout a été fait pour éviter les contacts. Hôtel très proche de la gare et ultra moderne. Les conditions étaient exceptionnelles mais nous pensons que cet hôtel doit être bien plus appréciable encore en conditions normales. Merci d'être resté ouvert en cette période de confinement. Bravo à vous.",None,"9,0",Hotel,París," 8,7 "
